node_id,growth_stage,terrace_elevation,slope_degree,bund_height_m,weather_forecast,moisture_pct,acoustic_velocity,ec_ds_m,temperature_c,humidity_pct,ml_label
T3-00281,panicle_initiation,3,15.5,0.65,cloudy,21.09,1540.5,1.85,26.11,57.0,0
T3-00282,maturity,3,15.5,0.65,cloudy,12.92,1523.95,1.98,21.64,87.2,0
T2-00283,seedling,2,14.0,0.5,heavy_rain,24.83,1540.44,1.75,26.09,54.04,0
T3-00284,tillering,3,15.5,0.65,cloudy,12.75,1520.04,1.85,20.07,74.76,0
T2-00285,grain_filling,2,14.0,0.5,cloudy,21.27,1528.05,1.56,27.71,39.59,0
T3-00286,grain_filling,3,15.5,0.65,cloudy,16.4,1558.01,1.04,31.23,75.39,0
T3-00287,seedling,3,15.5,0.65,heavy_rain,28.76,1526.83,0.72,25.51,80.43,0
T1-00288,heading,1,12.5,0.45,heavy_rain,48.22,1547.67,0.21,35.03,75.1,2
T2-00289,heading,2,14.0,0.5,heavy_rain,4.39,1541.71,1.04,25.01,72.9,1
T3-00290,seedling,3,15.5,0.65,sunny,26.74,1525.45,1.63,19.66,45.57,0
T3-00291,seedling,3,15.5,0.65,heavy_rain,28.39,1529.69,1.34,26.44,89.85,0
T2-00292,heading,2,14.0,0.5,heavy_rain,33.28,1534.86,1.13,28.35,60.47,0
T3-00293,grain_filling,3,15.5,0.65,heavy_rain,26.51,1546.2,1.39,27.49,49.02,0
T1-00294,grain_filling,1,12.5,0.45,sunny,5.67,1563.73,1.2,35.68,79.73,1
T3-00295,maturity,3,15.5,0.65,heavy_rain,9.1,1554.43,0.9,28.57,43.04,0
T1-00296,panicle_initiation,1,12.5,0.45,sunny,27.22,1557.97,0.47,33.52,46.75,0
T2-00297,grain_filling,2,14.0,0.5,cloudy,18.21,1539.86,0.61,29.22,69.01,0
T2-00298,heading,2,14.0,0.5,sunny,32.37,1547.63,0.87,33.26,76.85,0
T3-00299,maturity,3,15.5,0.65,cloudy,5.12,1557.31,1.33,24.89,62.92,1
T3-00300,heading,3,15.5,0.65,cloudy,34.91,1546.93,1.85,33.14,71.77,0
T1-00301,seedling,1,12.5,0.45,cloudy,29.99,1551.22,1.87,36.07,83.28,0
T1-00302,grain_filling,1,12.5,0.45,sunny,16.95,1523.36,1.88,19.56,40.95,0
T3-00303,panicle_initiation,3,15.5,0.65,cloudy,5.83,1557.64,1.33,22.36,66.47,1
T1-00304,tillering,1,12.5,0.45,cloudy,5.9,1556.71,1.22,22.5,72.44,1
T3-00305,tillering,3,15.5,0.65,cloudy,9.67,1551.78,1.66,32.3,90.48,0
T3-00306,seedling,3,15.5,0.65,sunny,29.05,1546.78,1.81,26.89,48.16,0
T3-00307,panicle_initiation,3,15.5,0.65,heavy_rain,24.24,1536.64,1.01,31.36,83.43,0
T2-00308,maturity,2,14.0,0.5,heavy_rain,44.41,1535.49,0.1,26.89,81.19,2
T1-00309,maturity,1,12.5,0.45,cloudy,13.43,1520.69,1.82,21.74,86.75,0
T2-00310,panicle_initiation,2,14.0,0.5,sunny,24.83,1519.74,1.16,23.88,81.82,0
T2-00311,maturity,2,14.0,0.5,sunny,10.56,1540.74,1.58,29.78,35.24,0
T2-00312,seedling,2,14.0,0.5,sunny,27.43,1543.96,1.87,29.18,60.61,0
T1-00313,grain_filling,1,12.5,0.45,cloudy,4.9,1536.11,1.9,29.36,36.98,1
T3-00314,heading,3,15.5,0.65,sunny,32.77,1548.25,0.59,28.85,74.78,0
T2-00315,tillering,2,14.0,0.5,heavy_rain,9.86,1542.1,1.91,32.59,89.85,1
T1-00316,tillering,1,12.5,0.45,sunny,12.61,1552.11,1.86,32.8,63.27,0
T1-00317,grain_filling,1,12.5,0.45,sunny,6.11,1553.06,1.31,30.88,61.65,1
T2-00318,heading,2,14.0,0.5,cloudy,30.68,1554.19,0.89,37.17,64.65,0
T3-00319,maturity,3,15.5,0.65,heavy_rain,0.31,1549.24,0.63,25.54,42.48,1
T1-00320,panicle_initiation,1,12.5,0.45,sunny,23.31,1545.1,0.58,30.27,52.74,0
T3-00321,heading,3,15.5,0.65,cloudy,24.33,1531.58,2.05,32.02,41.38,0
T2-00322,tillering,2,14.0,0.5,sunny,1.07,1552.79,1.1,34.43,68.08,1
T2-00323,maturity,2,14.0,0.5,sunny,11.44,1538.8,1.08,26.09,42.57,0
T1-00324,maturity,1,12.5,0.45,sunny,5.67,1564.73,0.79,26.44,80.24,1
T3-00325,heading,3,15.5,0.65,sunny,4.42,1547.1,1.82,19.02,48.71,1
T1-00326,heading,1,12.5,0.45,sunny,34.65,1546.15,1.44,30.74,81.78,0
T3-00327,seedling,3,15.5,0.65,heavy_rain,31.34,1541.97,1.88,26.32,73.92,0
T2-00328,maturity,2,14.0,0.5,cloudy,9.46,1526.37,1.66,25.4,53.51,0
T1-00329,maturity,1,12.5,0.45,cloudy,10.85,1545.24,0.67,30.51,64.83,0
T2-00330,maturity,2,14.0,0.5,cloudy,10.69,1532.35,1.96,27.58,70.47,0
T3-00331,seedling,3,15.5,0.65,heavy_rain,24.17,1540.05,1.36,35.0,55.64,0
T1-00332,grain_filling,1,12.5,0.45,heavy_rain,3.29,1559.65,0.69,32.87,66.25,1
T1-00333,tillering,1,12.5,0.45,heavy_rain,7.26,1535.09,1.12,21.05,36.7,0
T3-00334,maturity,3,15.5,0.65,heavy_rain,12.86,1538.14,1.1,32.84,67.46,0
T3-00335,maturity,3,15.5,0.65,cloudy,5.48,1545.55,0.95,24.58,58.56,0
T2-00336,panicle_initiation,2,14.0,0.5,sunny,5.71,1548.26,0.79,29.5,58.48,1
T2-00337,grain_filling,2,14.0,0.5,sunny,14.79,1554.58,1.22,33.13,84.4,0
T3-00338,maturity,3,15.5,0.65,cloudy,12.06,1548.38,0.9,29.09,69.96,0
T2-00339,grain_filling,2,14.0,0.5,sunny,4.29,1543.84,1.84,30.01,86.92,1
T2-00340,seedling,2,14.0,0.5,sunny,26.51,1521.05,1.1,22.24,78.56,0
T3-00341,heading,3,15.5,0.65,sunny,34.88,1551.97,1.74,39.62,19.2,1
T2-00342,tillering,2,14.0,0.5,sunny,5.68,1539.3,1.23,21.08,67.83,1
T2-00343,seedling,2,14.0,0.5,sunny,5.11,1546.71,1.11,23.35,66.81,1
T1-00344,panicle_initiation,1,12.5,0.45,sunny,29.15,1516.65,1.25,19.24,52.67,0
T3-00345,heading,3,15.5,0.65,sunny,29.24,1547.28,1.72,35.45,57.31,0
T2-00346,panicle_initiation,2,14.0,0.5,sunny,20.59,1546.31,0.84,31.7,42.63,0
T1-00347,tillering,1,12.5,0.45,sunny,10.58,1545.88,0.87,34.16,73.24,0
T2-00348,heading,2,14.0,0.5,sunny,34.44,1502.56,0.78,18.65,45.36,0
T1-00349,grain_filling,1,12.5,0.45,sunny,22.24,1540.82,0.71,24.15,72.87,0
T2-00350,seedling,2,14.0,0.5,heavy_rain,8.04,1558.93,0.7,35.39,77.68,1
T1-00351,seedling,1,12.5,0.45,sunny,33.27,1532.84,1.27,27.27,43.86,0
T3-00352,seedling,3,15.5,0.65,sunny,3.71,1548.51,1.33,25.59,39.57,1
T2-00353,seedling,2,14.0,0.5,sunny,28.98,1533.81,1.62,27.37,39.55,0
T2-00354,panicle_initiation,2,14.0,0.5,sunny,28.06,1557.78,1.68,27.67,54.59,0
T2-00355,maturity,2,14.0,0.5,heavy_rain,13.86,1539.73,0.87,31.34,68.34,0
T1-00356,seedling,1,12.5,0.45,heavy_rain,4.79,1550.68,0.76,26.03,43.62,1
T3-00357,seedling,3,15.5,0.65,heavy_rain,33.48,1539.53,0.64,32.56,74.44,0
T3-00358,tillering,3,15.5,0.65,heavy_rain,4.56,1544.25,1.09,24.16,68.67,1
T3-00359,tillering,3,15.5,0.65,heavy_rain,8.25,1542.82,1.27,34.36,54.75,1
T2-00360,maturity,2,14.0,0.5,heavy_rain,2.26,1549.84,1.43,24.19,77.69,1
T1-00361,tillering,1,12.5,0.45,sunny,14.57,1538.02,0.81,22.66,80.31,0
T3-00362,grain_filling,3,15.5,0.65,heavy_rain,24.61,1524.31,0.73,26.26,52.81,0
T1-00363,seedling,1,12.5,0.45,cloudy,35.38,1546.03,1.67,28.72,47.57,0
T1-00364,seedling,1,12.5,0.45,sunny,28.19,1552.34,0.64,24.66,68.18,0
T3-00365,maturity,3,15.5,0.65,sunny,6.67,1554.93,1.91,30.59,45.21,0
T1-00366,grain_filling,1,12.5,0.45,cloudy,21.74,1552.67,0.84,28.22,87.37,0
T3-00367,panicle_initiation,3,15.5,0.65,cloudy,20.83,1523.85,0.77,22.84,75.25,0
T1-00368,grain_filling,1,12.5,0.45,heavy_rain,15.66,1523.26,1.43,21.11,76.62,0
T2-00369,grain_filling,2,14.0,0.5,heavy_rain,3.78,1544.77,1.54,21.46,65.84,1
T2-00370,tillering,2,14.0,0.5,heavy_rain,2.51,1557.87,1.47,19.42,73.17,1
T1-00371,panicle_initiation,1,12.5,0.45,cloudy,26.15,1533.33,0.95,24.55,86.86,0
T1-00372,panicle_initiation,1,12.5,0.45,cloudy,24.46,1516.99,0.79,21.85,41.8,0
T2-00373,maturity,2,14.0,0.5,sunny,8.9,1554.58,1.27,32.48,54.3,0
T3-00374,panicle_initiation,3,15.5,0.65,heavy_rain,23.44,1510.74,1.85,21.57,81.21,0
T3-00375,heading,3,15.5,0.65,heavy_rain,30.22,1531.22,1.18,29.29,60.41,0
T1-00376,panicle_initiation,1,12.5,0.45,sunny,22.69,1532.47,0.8,28.83,49.84,0
T2-00377,heading,2,14.0,0.5,cloudy,6.78,1564.62,1.48,21.07,56.89,1
T2-00378,maturity,2,14.0,0.5,sunny,10.16,1537.26,1.93,31.99,54.2,0
T1-00379,maturity,1,12.5,0.45,cloudy,11.76,1534.23,1.47,28.81,56.19,0
T1-00380,panicle_initiation,1,12.5,0.45,sunny,31.24,1541.54,1.36,35.13,54.17,0
T3-00381,heading,3,15.5,0.65,sunny,32.26,1554.59,1.58,31.18,57.66,0
T2-00382,heading,2,14.0,0.5,heavy_rain,45.44,1535.07,0.19,25.43,90.7,2
T3-00383,grain_filling,3,15.5,0.65,heavy_rain,21.99,1549.21,0.56,25.59,86.55,0
T1-00384,heading,1,12.5,0.45,sunny,25.91,1556.74,0.81,37.8,17.21,1
T2-00385,heading,2,14.0,0.5,heavy_rain,33.32,1528.88,1.91,20.17,71.41,0
T1-00386,panicle_initiation,1,12.5,0.45,sunny,23.96,1555.33,1.97,35.22,45.9,0
T3-00387,panicle_initiation,3,15.5,0.65,heavy_rain,8.26,1569.18,0.64,33.21,91.87,1
T2-00388,tillering,2,14.0,0.5,sunny,11.9,1545.05,1.54,30.44,54.91,0
T1-00389,heading,1,12.5,0.45,cloudy,6.2,1563.23,1.53,32.4,54.81,1
T1-00390,seedling,1,12.5,0.45,sunny,31.79,1519.78,1.13,23.47,78.1,0
T3-00391,panicle_initiation,3,15.5,0.65,cloudy,5.48,1543.65,1.44,30.21,81.41,1
T1-00392,seedling,1,12.5,0.45,heavy_rain,0.61,1566.78,1.34,21.19,85.62,1
T2-00393,maturity,2,14.0,0.5,cloudy,10.06,1535.34,0.56,35.46,81.6,1
T1-00394,tillering,1,12.5,0.45,heavy_rain,6.35,1544.6,2.02,23.32,58.5,0
T2-00395,heading,2,14.0,0.5,sunny,5.77,1550.21,1.17,29.01,42.5,1
T3-00396,seedling,3,15.5,0.65,heavy_rain,32.99,1517.59,1.61,24.23,49.99,0
T1-00397,maturity,1,12.5,0.45,heavy_rain,2.87,1545.5,1.07,31.3,91.86,1
T3-00398,panicle_initiation,3,15.5,0.65,sunny,7.71,1556.63,0.8,34.55,83.25,1
T2-00399,heading,2,14.0,0.5,cloudy,32.02,1549.32,0.87,33.69,38.24,0
T3-00400,seedling,3,15.5,0.65,cloudy,31.54,1536.02,0.71,33.68,81.69,0
T3-00401,panicle_initiation,3,15.5,0.65,sunny,22.67,1545.96,1.82,33.92,81.63,0
T3-00402,grain_filling,3,15.5,0.65,sunny,22.97,1523.75,0.68,23.5,50.18,0
T3-00403,seedling,3,15.5,0.65,cloudy,8.71,1557.47,0.7,24.95,46.92,1
T1-00404,panicle_initiation,1,12.5,0.45,heavy_rain,44.57,1530.58,0.19,22.63,50.7,2
T1-00405,maturity,1,12.5,0.45,cloudy,15.05,1541.26,0.95,31.59,86.26,0
T1-00406,panicle_initiation,1,12.5,0.45,cloudy,6.05,1547.42,1.53,30.8,59.31,1
T1-00407,seedling,1,12.5,0.45,heavy_rain,5.79,1548.82,1.88,25.51,61.76,1
T3-00408,grain_filling,3,15.5,0.65,sunny,5.84,1544.1,1.23,23.57,59.66,1
T3-00409,heading,3,15.5,0.65,heavy_rain,3.87,1552.25,1.83,32.57,75.74,1
T1-00410,heading,1,12.5,0.45,sunny,35.05,1528.95,1.26,26.67,67.45,0
T2-00411,maturity,2,14.0,0.5,sunny,5.15,1518.4,1.29,22.28,69.8,0
T1-00412,seedling,1,12.5,0.45,sunny,28.2,1516.81,1.85,22.88,88.64,0
T3-00413,tillering,3,15.5,0.65,cloudy,6.1,1553.79,1.86,29.48,41.23,0
T2-00414,heading,2,14.0,0.5,sunny,34.63,1531.68,1.92,29.22,74.26,0
T1-00415,tillering,1,12.5,0.45,heavy_rain,48.01,1514.29,0.22,21.06,66.0,2
T3-00416,panicle_initiation,3,15.5,0.65,sunny,19.78,1513.5,1.55,19.8,65.76,0
T3-00417,seedling,3,15.5,0.65,heavy_rain,3.29,1537.3,1.75,31.43,84.29,1
T1-00418,panicle_initiation,1,12.5,0.45,sunny,26.81,1551.27,1.04,29.89,45.84,0
T1-00419,grain_filling,1,12.5,0.45,heavy_rain,6.3,1562.07,0.62,32.08,68.36,1
T1-00420,panicle_initiation,1,12.5,0.45,cloudy,4.89,1554.7,1.52,32.25,47.51,1
T2-00421,tillering,2,14.0,0.5,heavy_rain,8.33,1528.4,0.88,26.3,41.46,0
T1-00422,grain_filling,1,12.5,0.45,cloudy,20.51,1530.3,1.1,26.03,48.75,0
T1-00423,seedling,1,12.5,0.45,heavy_rain,6.74,1553.15,1.47,28.91,44.62,1
T2-00424,grain_filling,2,14.0,0.5,heavy_rain,46.96,1535.88,0.32,26.59,82.36,2
T3-00425,seedling,3,15.5,0.65,cloudy,29.76,1527.41,1.8,19.31,50.58,0
T2-00426,tillering,2,14.0,0.5,sunny,8.61,1532.98,1.44,21.23,81.11,0
T2-00427,seedling,2,14.0,0.5,sunny,31.63,1545.04,2.0,33.9,68.87,0
T1-00428,grain_filling,1,12.5,0.45,sunny,15.24,1542.19,0.82,36.78,79.58,0
T2-00429,heading,2,14.0,0.5,cloudy,5.85,1544.96,1.86,26.76,89.02,1
T3-00430,seedling,3,15.5,0.65,sunny,3.07,1553.79,0.71,32.37,58.13,1
T1-00431,heading,1,12.5,0.45,sunny,28.26,1538.09,1.38,28.01,88.18,0
T1-00432,grain_filling,1,12.5,0.45,heavy_rain,22.74,1545.31,0.82,31.62,85.11,0
T2-00433,tillering,2,14.0,0.5,heavy_rain,9.13,1524.54,1.86,21.65,47.78,0
T2-00434,seedling,2,14.0,0.5,cloudy,31.6,1545.02,1.31,25.35,43.88,0
T1-00435,grain_filling,1,12.5,0.45,sunny,23.12,1541.82,1.63,29.6,45.54,0
T1-00436,tillering,1,12.5,0.45,heavy_rain,7.66,1525.12,1.6,26.45,71.46,0
T3-00437,panicle_initiation,3,15.5,0.65,heavy_rain,6.32,1537.94,1.76,30.36,63.19,1
T2-00438,seedling,2,14.0,0.5,heavy_rain,30.24,1559.41,1.11,30.62,59.09,0
T3-00439,grain_filling,3,15.5,0.65,sunny,17.13,1536.79,0.65,21.32,67.05,0
T2-00440,tillering,2,14.0,0.5,sunny,13.4,1533.4,1.77,29.56,64.86,0
T2-00441,heading,2,14.0,0.5,sunny,7.62,1549.64,1.15,27.69,52.27,1
T1-00442,tillering,1,12.5,0.45,heavy_rain,8.67,1540.8,1.53,26.96,43.19,0
T2-00443,panicle_initiation,2,14.0,0.5,cloudy,5.17,1557.5,1.34,23.44,87.41,1
T3-00444,grain_filling,3,15.5,0.65,cloudy,18.98,1513.13,1.43,21.25,57.84,0
T2-00445,panicle_initiation,2,14.0,0.5,heavy_rain,43.29,1528.3,0.37,24.81,42.19,2
T1-00446,heading,1,12.5,0.45,cloudy,28.55,1546.8,1.79,36.2,10.58,1
T3-00447,grain_filling,3,15.5,0.65,cloudy,26.09,1537.15,0.65,24.28,74.54,0
T3-00448,panicle_initiation,3,15.5,0.65,sunny,24.13,1545.65,1.28,30.88,51.45,0
T1-00449,panicle_initiation,1,12.5,0.45,heavy_rain,23.2,1520.37,1.45,20.24,67.77,0
T2-00450,maturity,2,14.0,0.5,cloudy,5.89,1549.78,0.52,20.56,49.21,1
T2-00451,panicle_initiation,2,14.0,0.5,cloudy,5.31,1558.41,1.3,35.76,44.92,1
T2-00452,heading,2,14.0,0.5,sunny,26.48,1547.45,1.65,30.65,63.84,0
T2-00453,seedling,2,14.0,0.5,heavy_rain,45.0,1534.49,0.21,24.04,56.66,2
T1-00454,tillering,1,12.5,0.45,cloudy,0.8,1551.27,0.91,28.56,34.59,1
T2-00455,panicle_initiation,2,14.0,0.5,sunny,29.2,1541.31,0.71,28.8,59.96,0
T2-00456,heading,2,14.0,0.5,cloudy,27.08,1529.87,0.72,25.34,65.16,0
T1-00457,seedling,1,12.5,0.45,cloudy,34.78,1514.39,0.98,25.0,44.02,0
T1-00458,heading,1,12.5,0.45,cloudy,32.99,1558.63,0.5,39.65,20.52,1
T1-00459,panicle_initiation,1,12.5,0.45,cloudy,22.18,1525.37,1.2,25.89,49.93,0
T2-00460,panicle_initiation,2,14.0,0.5,heavy_rain,41.32,1546.27,0.36,26.94,77.22,2
T1-00461,heading,1,12.5,0.45,heavy_rain,49.43,1517.4,0.22,21.52,53.49,2
T2-00462,tillering,2,14.0,0.5,cloudy,6.65,1527.17,1.05,22.41,71.28,0
T2-00463,tillering,2,14.0,0.5,heavy_rain,40.91,1547.32,0.37,35.41,56.25,2
T2-00464,panicle_initiation,2,14.0,0.5,sunny,22.24,1536.36,1.1,33.32,59.09,0
T3-00465,seedling,3,15.5,0.65,sunny,30.37,1531.66,2.01,24.58,52.71,0
T1-00466,panicle_initiation,1,12.5,0.45,cloudy,20.7,1533.96,0.85,31.61,74.02,0
T3-00467,maturity,3,15.5,0.65,sunny,10.38,1530.06,0.67,27.47,60.54,0
T2-00468,seedling,2,14.0,0.5,sunny,23.96,1537.81,0.64,22.18,48.08,0
T2-00469,grain_filling,2,14.0,0.5,heavy_rain,50.47,1527.96,0.25,22.79,52.67,2
T1-00470,tillering,1,12.5,0.45,cloudy,5.49,1556.03,1.68,31.64,82.0,1
T1-00471,panicle_initiation,1,12.5,0.45,heavy_rain,41.57,1518.63,0.24,24.62,45.08,2
T1-00472,tillering,1,12.5,0.45,heavy_rain,44.85,1541.44,0.16,36.74,43.07,2
T2-00473,heading,2,14.0,0.5,cloudy,35.45,1522.52,1.27,24.29,83.29,0
T1-00474,tillering,1,12.5,0.45,heavy_rain,42.45,1535.85,0.28,29.61,40.91,2
T1-00475,grain_filling,1,12.5,0.45,sunny,18.26,1533.15,0.5,23.07,44.93,0
T2-00476,seedling,2,14.0,0.5,cloudy,26.87,1514.93,1.19,21.52,79.71,0
T1-00477,maturity,1,12.5,0.45,sunny,9.52,1540.09,0.82,33.99,69.71,0
T1-00478,grain_filling,1,12.5,0.45,sunny,17.05,1518.28,1.85,28.46,86.95,0
T3-00479,panicle_initiation,3,15.5,0.65,cloudy,30.93,1545.85,0.68,33.54,64.06,0
T3-00480,maturity,3,15.5,0.65,cloudy,5.8,1537.1,1.85,32.05,45.51,0
T2-00481,grain_filling,2,14.0,0.5,heavy_rain,2.99,1544.98,1.59,32.33,67.18,1
T1-00482,tillering,1,12.5,0.45,cloudy,16.33,1540.73,0.7,23.97,78.43,0
T1-00483,grain_filling,1,12.5,0.45,heavy_rain,22.53,1558.48,1.9,34.03,68.58,0
T3-00484,tillering,3,15.5,0.65,cloudy,13.74,1515.53,0.59,20.54,48.54,0
T2-00485,maturity,2,14.0,0.5,heavy_rain,7.06,1531.8,1.91,29.74,55.79,1
T2-00486,heading,2,14.0,0.5,sunny,28.81,1502.71,0.69,25.22,52.35,0
T2-00487,maturity,2,14.0,0.5,heavy_rain,38.95,1549.38,0.04,32.08,79.86,2
T2-00488,panicle_initiation,2,14.0,0.5,cloudy,20.59,1530.84,0.81,21.45,83.68,0
T1-00489,grain_filling,1,12.5,0.45,heavy_rain,16.95,1526.87,1.67,23.75,57.6,0
T3-00490,panicle_initiation,3,15.5,0.65,heavy_rain,30.38,1545.02,0.73,26.66,46.46,0
T1-00491,seedling,1,12.5,0.45,cloudy,31.6,1536.66,1.22,29.12,57.53,0
T1-00492,seedling,1,12.5,0.45,heavy_rain,44.42,1520.01,0.12,20.14,67.8,2
T2-00493,heading,2,14.0,0.5,sunny,29.37,1553.12,0.97,33.61,57.23,0
T2-00494,seedling,2,14.0,0.5,sunny,30.27,1536.78,1.42,25.53,72.19,0
T2-00495,panicle_initiation,2,14.0,0.5,sunny,4.05,1556.06,1.2,30.38,60.81,1
T2-00496,heading,2,14.0,0.5,sunny,27.12,1542.87,1.21,21.86,72.92,0
T3-00497,maturity,3,15.5,0.65,sunny,17.68,1529.21,0.48,26.07,65.04,0
T3-00498,heading,3,15.5,0.65,sunny,30.44,1531.7,1.51,22.74,64.86,0
T3-00499,tillering,3,15.5,0.65,cloudy,8.16,1539.0,0.96,33.61,44.56,0
T3-00500,heading,3,15.5,0.65,heavy_rain,5.1,1550.53,1.17,26.11,47.94,1
T2-00501,maturity,2,14.0,0.5,cloudy,12.15,1553.13,0.5,35.07,67.8,0
T1-00502,tillering,1,12.5,0.45,sunny,3.38,1554.78,1.35,27.8,48.12,0
T2-00503,panicle_initiation,2,14.0,0.5,sunny,25.56,1535.26,0.61,23.94,63.09,0
T2-00504,grain_filling,2,14.0,0.5,heavy_rain,17.1,1538.66,0.99,23.15,75.17,0
T1-00505,grain_filling,1,12.5,0.45,cloudy,5.34,1569.21,1.08,27.32,86.86,1
T1-00506,seedling,1,12.5,0.45,sunny,25.57,1534.45,1.36,29.97,64.95,0
T2-00507,heading,2,14.0,0.5,heavy_rain,38.02,1521.61,1.1,23.33,52.16,0
T1-00508,seedling,1,12.5,0.45,sunny,30.73,1541.74,0.65,36.78,44.25,0
T3-00509,heading,3,15.5,0.65,heavy_rain,23.08,1528.85,1.93,29.84,88.12,0
T1-00510,tillering,1,12.5,0.45,cloudy,2.27,1545.0,1.43,32.73,67.03,1
T1-00511,maturity,1,12.5,0.45,sunny,12.16,1514.79,1.24,21.06,82.04,0
T3-00512,grain_filling,3,15.5,0.65,cloudy,20.13,1533.42,0.59,27.96,65.95,0
T2-00513,heading,2,14.0,0.5,heavy_rain,40.8,1537.15,0.18,28.23,75.79,2
T3-00514,maturity,3,15.5,0.65,sunny,4.8,1549.85,0.78,23.08,79.43,1
T3-00515,heading,3,15.5,0.65,sunny,32.36,1541.32,0.56,27.27,47.78,0
T3-00516,heading,3,15.5,0.65,sunny,35.51,1540.45,1.62,39.9,19.64,1
T2-00517,maturity,2,14.0,0.5,heavy_rain,2.08,1530.87,0.73,23.68,68.62,0
T3-00518,grain_filling,3,15.5,0.65,sunny,25.06,1540.34,1.07,27.5,39.37,0
T2-00519,tillering,2,14.0,0.5,sunny,2.65,1543.49,1.68,21.92,83.02,1
T1-00520,maturity,1,12.5,0.45,sunny,14.1,1530.46,1.32,23.52,85.94,0
T2-00521,seedling,2,14.0,0.5,heavy_rain,27.48,1534.64,1.4,27.76,66.36,0
T2-00522,seedling,2,14.0,0.5,cloudy,25.77,1541.57,1.79,29.82,59.27,0
T2-00523,grain_filling,2,14.0,0.5,heavy_rain,15.42,1544.18,1.2,31.54,76.46,0
T3-00524,tillering,3,15.5,0.65,sunny,12.27,1512.2,1.97,20.88,76.45,0
T3-00525,panicle_initiation,3,15.5,0.65,sunny,29.69,1535.3,1.51,25.8,70.23,0
T3-00526,panicle_initiation,3,15.5,0.65,heavy_rain,28.56,1534.18,1.86,27.14,72.32,0
T3-00527,heading,3,15.5,0.65,cloudy,0.66,1537.04,1.28,30.29,77.45,1
T2-00528,tillering,2,14.0,0.5,cloudy,5.03,1536.58,1.65,24.8,86.34,0
T2-00529,tillering,2,14.0,0.5,cloudy,2.5,1553.04,0.71,20.74,84.28,1
T2-00530,panicle_initiation,2,14.0,0.5,heavy_rain,42.8,1534.94,0.15,27.73,74.51,2
T1-00531,panicle_initiation,1,12.5,0.45,heavy_rain,7.7,1546.04,1.04,21.27,65.9,1
T3-00532,panicle_initiation,3,15.5,0.65,cloudy,20.67,1541.77,0.62,34.83,40.07,0
T1-00533,maturity,1,12.5,0.45,sunny,12.05,1548.3,1.35,30.39,49.82,0
T1-00534,tillering,1,12.5,0.45,heavy_rain,13.81,1537.33,0.56,25.16,65.52,0
T3-00535,heading,3,15.5,0.65,cloudy,28.36,1530.2,1.03,20.81,46.18,0
T3-00536,seedling,3,15.5,0.65,cloudy,1.51,1568.62,0.64,21.59,78.0,1
T2-00537,maturity,2,14.0,0.5,sunny,2.49,1534.39,1.12,27.48,66.37,1
T3-00538,panicle_initiation,3,15.5,0.65,cloudy,24.16,1517.79,0.71,22.53,46.86,0
T3-00539,tillering,3,15.5,0.65,heavy_rain,2.91,1545.76,1.0,29.81,75.92,0
T1-00540,maturity,1,12.5,0.45,sunny,13.72,1525.39,1.41,27.04,72.08,0
T3-00541,panicle_initiation,3,15.5,0.65,sunny,6.85,1550.7,0.62,24.73,66.47,1
T3-00542,panicle_initiation,3,15.5,0.65,sunny,20.78,1534.25,1.57,30.21,78.69,0
T3-00543,seedling,3,15.5,0.65,heavy_rain,32.7,1541.47,1.43,25.61,56.31,0
T3-00544,tillering,3,15.5,0.65,cloudy,8.04,1528.49,0.83,29.21,80.98,0
T1-00545,seedling,1,12.5,0.45,sunny,35.09,1538.99,1.86,23.5,62.38,0
T2-00546,heading,2,14.0,0.5,sunny,34.0,1525.44,0.61,19.87,76.33,0
T1-00547,seedling,1,12.5,0.45,cloudy,26.21,1526.8,0.51,26.68,56.43,0
T1-00548,maturity,1,12.5,0.45,cloudy,7.27,1530.3,1.21,24.26,42.21,0
T2-00549,heading,2,14.0,0.5,heavy_rain,30.81,1538.21,1.92,38.97,15.89,1
T1-00550,heading,1,12.5,0.45,heavy_rain,30.77,1525.91,1.02,27.62,86.18,0
T3-00551,grain_filling,3,15.5,0.65,heavy_rain,6.38,1545.53,1.08,25.87,52.62,1
T2-00552,grain_filling,2,14.0,0.5,sunny,2.98,1566.86,2.0,30.48,42.65,1
T1-00553,grain_filling,1,12.5,0.45,cloudy,20.0,1539.23,0.86,26.21,70.17,0
T1-00554,heading,1,12.5,0.45,heavy_rain,49.54,1532.68,0.28,24.93,52.12,2
T1-00555,seedling,1,12.5,0.45,sunny,0.66,1549.25,1.59,19.26,84.74,1
T1-00556,grain_filling,1,12.5,0.45,sunny,3.14,1562.25,1.07,26.22,51.16,1
T2-00557,seedling,2,14.0,0.5,cloudy,3.61,1563.78,0.84,23.48,80.49,1
T1-00558,seedling,1,12.5,0.45,heavy_rain,25.33,1538.0,0.94,24.63,56.38,0
T2-00559,heading,2,14.0,0.5,cloudy,30.09,1568.95,1.52,36.82,17.63,1
T3-00560,tillering,3,15.5,0.65,sunny,4.82,1539.18,1.62,22.76,67.51,1
T2-00561,seedling,2,14.0,0.5,cloudy,6.61,1570.41,1.82,28.31,46.74,1
T1-00562,heading,1,12.5,0.45,heavy_rain,38.81,1538.11,0.1,26.37,52.83,2
T2-00563,maturity,2,14.0,0.5,sunny,4.28,1547.1,2.0,33.17,66.79,0
